id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
32,2025-10-31,01,bid_vs_ask_2025_10_31_01,"2025-10-31 09:32:12",ACME.N0000,335467,327467,2.3847,13.04,39,30,85200,6.2,6.6,"2026-01-04 01:43:54"
33,2025-10-31,01,bid_vs_ask_2025_10_31_01,"2025-10-31 09:32:12",ATL.N0000,274657,268980,2.0669,15.79,33,24,100000,28.3,29.9,"2026-01-04 01:43:54"
34,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",TPL.N0000,38632,2042,94.7142,33.33,22,11,15032,157,164.75,"2026-01-04 01:43:54"
35,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",SHAW.N0000,113463,8847,92.2027,0,10,10,600,206,240.25,"2026-01-04 01:43:54"
36,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",MAL.N0000,30495,7571,75.173,30.77,17,9,2658,56,59.1,"2026-01-04 01:43:54"
37,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",DOCK.N0000,451112,115483,74.4004,-42.31,15,37,1083,298,331.25,"2026-01-04 01:43:54"
38,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",BALA.N0000,78575,24662,68.6134,23.08,16,10,2050,90.2,92.8,"2026-01-04 01:43:54"
39,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",TANG.N0000,7685,2430,68.38,5.26,10,9,5000,132.5,134,"2026-01-04 01:43:54"
40,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",SLND.N0000,798,293,63.2832,4.35,12,11,20,1605,1605,"2026-01-04 01:43:54"
41,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",GEST.N0000,21060,8339,60.4036,9.09,12,10,7250,220,229.25,"2026-01-04 01:43:54"
42,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",DIAL.N0000,941413,391357,58.4288,-17.12,46,65,66010,28,28.9,"2026-01-04 01:43:54"
43,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",HBS.N0000,1116409,484279,56.6217,2.91,53,50,541900,11.5,12.1,"2026-01-04 01:43:54"
44,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",BBH.N0000,85914,39594,53.9144,-15.15,14,19,51150,24.1,25.5,"2026-01-04 01:43:54"
45,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",AGST.X0000,309295,146185,52.7361,-15.38,11,15,100000,10.8,12.1,"2026-01-04 01:43:54"
46,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",ETWO.N0000,71233,33869,52.4532,0,16,16,11500,87,95,"2026-01-04 01:43:54"
47,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",ONAL.N0000,111972,53767,51.9817,-12.5,14,18,10000,52.5,52.5,"2026-01-04 01:43:54"
48,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",NTB.N0000,149186,74679,49.9424,26.09,29,17,5206,290,291.5,"2026-01-04 01:43:54"
49,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",NEH.N0000,351,177,49.5726,15.79,11,8,25,4506,4805,"2026-01-04 01:43:54"
50,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",SFCL.N0000,4213,2135,49.3235,25.93,17,10,500,507,570,"2026-01-04 01:43:54"
51,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",RGEM.N0000,13538,6892,49.0914,-12,11,14,2100,80,90.4,"2026-01-04 01:43:54"
52,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",HASU.N0000,122858,69204,43.6716,-12.82,17,22,15000,115,120,"2026-01-04 01:43:54"
53,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",CLND.N0000,1183286,765567,35.3016,0,16,16,7250,49.5,50.8,"2026-01-04 01:43:54"
54,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",PHAR.N0000,23842,15585,34.6322,-36.36,7,15,500,147.5,162,"2026-01-04 01:43:54"
55,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",KFP.N0000,13932,9491,31.8763,10.34,16,13,620,162,162,"2026-01-04 01:43:54"
56,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",COOP.N0000,14291771,9846020,31.1071,-16.1,112,155,5304313,5.1,5.2,"2026-01-04 01:43:54"
57,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",CWL.N0000,84091,59028,29.8046,-17.24,12,17,11000,12.1,12.9,"2026-01-04 01:43:54"
58,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",GLAS.N0000,97694,69588,28.7694,-33.33,10,20,2300,55,57.7,"2026-01-04 01:43:54"
59,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",AMF.N0000,409679,294048,28.2248,8.11,20,17,5100,67.1,69.5,"2026-01-04 01:43:54"
60,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",JKH.N0000,14578555,10490877,28.039,87,590,41,2026426,20.5,20.6,"2026-01-04 01:43:54"
61,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",TYRE.N0000,39677,29455,25.763,40.91,31,13,2771,91,91.6,"2026-01-04 01:43:54"
62,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",SMOT.N0000,1388,1080,22.1902,4.35,12,11,302,1100,1140,"2026-01-04 01:43:54"
63,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",KHC.N0000,211632,167114,21.0356,29.41,22,12,73080,19,19.6,"2026-01-04 01:43:54"
64,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",CTBL.N0000,1440879,1155428,19.8109,-5.43,61,68,209445,8.7,8.9,"2026-01-04 01:43:54"
65,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",LDEV.N0000,358197,293095,18.1749,25.71,22,13,300000,25,26.3,"2026-01-04 01:43:54"
66,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",TJL.N0000,241198,200518,16.8658,57.89,60,16,20000,38.8,39.7,"2026-01-04 01:43:54"
67,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",CPRT.N0000,796,664,16.5829,-20,8,12,354,600,600.25,"2026-01-04 01:43:54"
68,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",KAHA.N0000,185918,155570,16.3233,31.91,31,16,60373,22,22.8,"2026-01-04 01:43:54"
69,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",AFSL.N0000,14771,12593,14.7451,16.13,18,13,2410,71,73,"2026-01-04 01:43:54"
70,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",HNB.N0000,125811,107694,14.4002,6.38,25,22,3393,395,395,"2026-01-04 01:43:54"
71,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",JINS.N0000,131319,112595,14.2584,-37.78,14,31,6000,151,160,"2026-01-04 01:43:54"
72,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",CALF.N0000,15283,13410,12.2554,-18.18,9,13,14088,70.2,77.6,"2026-01-04 01:43:54"
73,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",FCT.N0000,455347,407091,10.5976,43.53,61,24,24597,31,31.5,"2026-01-04 01:43:54"
74,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",SHL.N0000,1127582,1041728,7.614,31.58,75,39,246076,6.2,6.7,"2026-01-04 01:43:54"
75,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",TILE.N0000,110450,103295,6.478,30,26,14,8110,52,52.8,"2026-01-04 01:43:54"
76,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",ATL.N0000,913324,876263,4.0578,-11.76,15,19,100000,28.3,28.5,"2026-01-04 01:43:54"
77,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",ODEL.N0000,82044,79581,3.002,-25.58,16,27,25725,11,11.5,"2026-01-04 01:43:54"
78,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",HNB.X0000,66901,65972,1.3886,26.53,31,18,8208,310,312,"2026-01-04 01:43:54"
79,2025-10-31,02,bid_vs_ask_2025_10_31_02,"2025-10-31 08:13:26",COMB.N0000,254023,252662,0.5358,38.18,38,17,6599,203,204,"2026-01-04 01:43:54"
80,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",MERC.N0000,1344,48,96.4286,84.62,12,1,100,9000,9140,"2026-01-04 01:43:54"
81,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",GEST.N0000,20391,5058,75.1949,31.25,21,11,7250,220,222.25,"2026-01-04 01:43:54"
82,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",HNB.N0000,134815,35961,73.3257,18.03,36,25,17076,395,395.25,"2026-01-04 01:43:54"
83,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",MDL.N0000,424729,114047,73.1483,-13.79,25,33,11721,25,26.3,"2026-01-04 01:43:54"
84,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SFCL.N0000,2832,846,70.1271,-20,12,18,200,660,677,"2026-01-04 01:43:54"
85,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",AGST.X0000,376586,117868,68.7009,-11.54,23,29,24001,11.8,12.7,"2026-01-04 01:43:54"
86,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CTBL.N0000,2030590,656679,67.6607,-29.14,62,113,205785,10,10.6,"2026-01-04 01:43:54"
87,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CPRT.N0000,177,59,66.6667,21.74,14,9,500,502.5,600.75,"2026-01-04 01:43:54"
88,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CALF.N0000,17234,6155,64.2857,7.14,15,13,1000,79.4,80,"2026-01-04 01:43:54"
89,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SING.N0000,33566,12338,63.2426,20,15,10,1000,48.1,51.2,"2026-01-04 01:43:54"
90,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SLND.N0000,670,251,62.5373,-7.14,13,15,100,1600,1606,"2026-01-04 01:43:54"
91,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",KZOO.N0000,2578843,988147,61.6825,-34.4,41,84,1002900,12.5,13,"2026-01-04 01:43:54"
92,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",DOCK.N0000,255565,104830,58.9811,-23.33,23,37,5010,322,324,"2026-01-04 01:43:54"
93,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",JKH.N0000,14845728,6216721,58.1245,84.13,1207,104,6237290,20.5,20.9,"2026-01-04 01:43:54"
94,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",OFEQ.N0000,4147,1785,56.9568,-3.7,13,14,470,253,253,"2026-01-04 01:43:54"
95,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",BALA.N0000,76176,32844,56.8841,27.27,21,12,2050,90.2,92.2,"2026-01-04 01:43:54"
96,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",ALUM.N0000,2796882,1256873,55.0616,73.77,212,32,1195449,20,20.3,"2026-01-04 01:43:54"
97,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",DIAL.N0000,623427,301879,51.5775,-3.5,69,74,37632,28.6,29,"2026-01-04 01:43:54"
98,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",RHL.N0000,205839,106116,48.4471,-25.58,16,27,9283,41,42.4,"2026-01-04 01:43:54"
99,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CLND.N0000,861398,466950,45.7916,-6.67,28,32,53468,51.5,52.5,"2026-01-04 01:43:54"
100,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CFIN.N0000,149921,84296,43.7731,8.2,33,28,8180,310,311,"2026-01-04 01:43:54"
101,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",NTB.N0000,123674,70266,43.1845,50,48,16,4003,289,291,"2026-01-04 01:43:54"
102,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SIGV.N0000,14607,8381,42.6234,28.57,27,15,10416,116.5,117,"2026-01-04 01:43:54"
103,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",TJL.N0000,291439,169668,41.7827,66.67,120,24,45385,39.7,39.8,"2026-01-04 01:43:54"
104,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",TANG.N0000,6924,4106,40.699,12,14,11,5000,132.5,137,"2026-01-04 01:43:54"
105,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",RGEM.N0000,10794,6463,40.1241,13.33,17,13,550,91.3,92,"2026-01-04 01:43:54"
106,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",HASU.N0000,124451,79540,36.0873,-6.98,20,23,15900,120,120.5,"2026-01-04 01:43:54"
107,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",AMF.N0000,526747,338322,35.7714,-38.24,21,47,50000,77.7,78.5,"2026-01-04 01:43:54"
108,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",KAHA.N0000,130279,88088,32.3851,5.45,29,26,51249,22,23.2,"2026-01-04 01:43:54"
109,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",BBH.N0000,99597,67821,31.9046,0,18,18,5630,24.7,25.4,"2026-01-04 01:43:54"
110,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",HBS.N0000,861240,619430,28.077,10.45,74,60,542390,11.5,12.1,"2026-01-04 01:43:54"
111,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",FCT.N0000,522187,383937,26.4752,54.41,105,31,108396,31,31.4,"2026-01-04 01:43:54"
112,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",WAPO.N0000,76202,57749,24.2159,4.35,24,22,6000,106,108.75,"2026-01-04 01:43:54"
113,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CDB.N0000,39345,30128,23.4261,-9.09,15,18,35600,382,382.5,"2026-01-04 01:43:54"
114,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",UCAR.N0000,727,567,22.0083,9.09,12,10,300,1255,1356.25,"2026-01-04 01:43:54"
115,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",HHL.N0000,1192684,960688,19.4516,27.94,158,89,594109,34,34.9,"2026-01-04 01:43:54"
116,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",AHUN.N0000,122666,99034,19.2653,20.63,38,25,85803,122,122.75,"2026-01-04 01:43:54"
117,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",MARA.N0000,2929725,2476763,15.4609,-13.33,39,51,1350525,7.6,7.8,"2026-01-04 01:43:54"
118,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SAMP.N0000,300950,256721,14.6965,75.09,239,34,130730,145,146.75,"2026-01-04 01:43:54"
119,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",COMB.N0000,300279,258469,13.9237,23.58,76,47,156236,204,205,"2026-01-04 01:43:54"
120,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",JINS.N0000,125097,107822,13.8093,-43.28,19,48,16268,160,162.5,"2026-01-04 01:43:54"
121,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",TYRE.N0000,37954,32750,13.7113,60.66,49,12,8911,91,91.6,"2026-01-04 01:43:54"
122,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",MRH.N0000,42823,37553,12.3065,40.91,31,13,13530,20.2,21.1,"2026-01-04 01:43:54"
123,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",PACK.N0000,1561755,1380444,11.6094,34.92,85,41,1012000,13.8,14.5,"2026-01-04 01:43:54"
124,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",RHTL.N0000,29390,26059,11.3338,-8.57,16,19,10985,33,33.2,"2026-01-04 01:43:54"
125,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",COOP.N0000,8264386,7419800,10.2196,-15,136,184,6708508,5.1,5.2,"2026-01-04 01:43:54"
126,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SHAW.N0000,13644,12624,7.4758,9.09,18,15,9675,225,235,"2026-01-04 01:43:54"
127,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",HARI.N0000,874,811,7.2082,0,14,14,18,6925,7050,"2026-01-04 01:43:54"
128,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",TPL.N0000,25677,24266,5.4952,21.74,28,18,2521,157.5,165,"2026-01-04 01:43:54"
129,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",GLAS.N0000,75559,72624,3.8844,-5.45,26,29,67671,58,58.3,"2026-01-04 01:43:54"
130,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",ATLL.N0000,23576,22955,2.634,20,24,16,10250,44,45.1,"2026-01-04 01:43:54"
131,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",COCO.N0000,358468,350069,2.343,-18.37,20,29,288000,23.5,24.2,"2026-01-04 01:43:54"
132,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SHL.N0000,1177691,1152901,2.105,37.25,105,48,295126,6.2,6.7,"2026-01-04 01:43:54"
133,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",JAT.N0000,888967,870734,2.051,-28.21,42,75,17613,53.7,53.7,"2026-01-04 01:43:54"
134,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",CIND.N0000,29156,28710,1.5297,-8,23,27,14316,226,227.75,"2026-01-04 01:43:54"
135,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",DIPD.N0000,379230,376230,0.7911,36.84,52,24,107970,67.5,68.1,"2026-01-04 01:43:54"
136,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",ACAP.N0000,401931,399563,0.5892,13.04,52,40,90000,6.2,6.9,"2026-01-04 01:43:54"
137,2025-10-31,03,bid_vs_ask_2025_10_31_03,"2025-10-31 12:42:14",SHOT.X0000,115662,115424,0.2058,-4.55,21,23,74565,15,15.4,"2026-01-04 01:43:54"
138,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",MERC.N0000,1344,48,96.4286,84.62,12,1,100,9000,9140,"2026-01-04 01:43:54"
139,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",GEST.N0000,20391,5058,75.1949,31.25,21,11,7250,220,222.25,"2026-01-04 01:43:54"
140,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",HNB.N0000,134815,35961,73.3257,18.03,36,25,17076,395,395.25,"2026-01-04 01:43:54"
141,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",MDL.N0000,424729,114047,73.1483,-13.79,25,33,11721,25,26.3,"2026-01-04 01:43:54"
142,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SFCL.N0000,2832,846,70.1271,-20,12,18,200,660,677,"2026-01-04 01:43:54"
143,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",AGST.X0000,376586,117868,68.7009,-11.54,23,29,24001,11.8,12.7,"2026-01-04 01:43:54"
144,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CTBL.N0000,2030590,656679,67.6607,-29.14,62,113,205785,10,10.6,"2026-01-04 01:43:54"
145,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CPRT.N0000,177,59,66.6667,21.74,14,9,500,502.5,600.75,"2026-01-04 01:43:54"
146,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CALF.N0000,17234,6155,64.2857,7.14,15,13,1000,79.4,80,"2026-01-04 01:43:54"
147,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SING.N0000,33566,12338,63.2426,20,15,10,1000,48.1,51.2,"2026-01-04 01:43:54"
148,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SLND.N0000,670,251,62.5373,-7.14,13,15,100,1600,1606,"2026-01-04 01:43:54"
149,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",KZOO.N0000,2578843,988147,61.6825,-34.4,41,84,1002900,12.5,13,"2026-01-04 01:43:54"
150,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",DOCK.N0000,255565,104830,58.9811,-23.33,23,37,5010,322,324,"2026-01-04 01:43:54"
151,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",JKH.N0000,14845728,6216721,58.1245,84.13,1207,104,6237290,20.5,20.9,"2026-01-04 01:43:54"
152,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",OFEQ.N0000,4147,1785,56.9568,-3.7,13,14,470,253,253,"2026-01-04 01:43:54"
153,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",BALA.N0000,76176,32844,56.8841,27.27,21,12,2050,90.2,92.2,"2026-01-04 01:43:54"
154,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",ALUM.N0000,2796882,1256873,55.0616,73.77,212,32,1195449,20,20.3,"2026-01-04 01:43:54"
155,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",DIAL.N0000,623427,301879,51.5775,-3.5,69,74,37632,28.6,29,"2026-01-04 01:43:54"
156,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",RHL.N0000,205839,106116,48.4471,-25.58,16,27,9283,41,42.4,"2026-01-04 01:43:54"
157,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CLND.N0000,861398,466950,45.7916,-6.67,28,32,53468,51.5,52.5,"2026-01-04 01:43:54"
158,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CFIN.N0000,149921,84296,43.7731,8.2,33,28,8180,310,311,"2026-01-04 01:43:54"
159,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",NTB.N0000,123674,70266,43.1845,50,48,16,4003,289,291,"2026-01-04 01:43:54"
160,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SIGV.N0000,14607,8381,42.6234,28.57,27,15,10416,116.5,117,"2026-01-04 01:43:54"
161,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",TJL.N0000,291439,169668,41.7827,66.67,120,24,45385,39.7,39.8,"2026-01-04 01:43:54"
162,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",TANG.N0000,6924,4106,40.699,12,14,11,5000,132.5,137,"2026-01-04 01:43:54"
163,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",RGEM.N0000,10794,6463,40.1241,13.33,17,13,550,91.3,92,"2026-01-04 01:43:54"
164,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",HASU.N0000,124451,79540,36.0873,-6.98,20,23,15900,120,120.5,"2026-01-04 01:43:54"
165,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",AMF.N0000,526747,338322,35.7714,-38.24,21,47,50000,77.7,78.5,"2026-01-04 01:43:54"
166,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",KAHA.N0000,130279,88088,32.3851,5.45,29,26,51249,22,23.2,"2026-01-04 01:43:54"
167,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",BBH.N0000,99597,67821,31.9046,0,18,18,5630,24.7,25.4,"2026-01-04 01:43:54"
168,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",HBS.N0000,861240,619430,28.077,10.45,74,60,542390,11.5,12.1,"2026-01-04 01:43:54"
169,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",FCT.N0000,522187,383937,26.4752,54.41,105,31,108396,31,31.4,"2026-01-04 01:43:54"
170,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",WAPO.N0000,76202,57749,24.2159,4.35,24,22,6000,106,108.75,"2026-01-04 01:43:54"
171,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",CDB.N0000,39345,30128,23.4261,-9.09,15,18,35600,382,382.5,"2026-01-04 01:43:54"
172,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",UCAR.N0000,727,567,22.0083,9.09,12,10,300,1255,1356.25,"2026-01-04 01:43:54"
173,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",HHL.N0000,1192684,960688,19.4516,27.94,158,89,594109,34,34.9,"2026-01-04 01:43:54"
174,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",AHUN.N0000,122666,99034,19.2653,20.63,38,25,85803,122,122.75,"2026-01-04 01:43:54"
175,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",MARA.N0000,2929725,2476763,15.4609,-13.33,39,51,1350525,7.6,7.8,"2026-01-04 01:43:54"
176,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",SAMP.N0000,300950,256721,14.6965,75.09,239,34,130730,145,146.75,"2026-01-04 01:43:54"
177,2025-10-31,04,bid_vs_ask_2025_10_31_04,"2025-10-31 12:42:46",COMB.N0000,300279,258469,13.9237,23.58,76,47,156236,204,205,"2026-01-04 01:43:54"
